#Energy(eV)	Transm	Ref	Fluo/I0
5830.43 0.04295 406647 467494 216023 -0.139441 0.772002 0.000214071
5830.69 0.048564 459871 529274 244804 -0.14056 0.771048 0.000232808
5830.94 0.042687 403738 464720 214543 -0.140669 0.772925 0.000225513
5831.2 0.040236 381060 438725 203172 -0.140916 0.76982 0.00018119
5831.45 0.053065 501971 578241 268131 -0.141448 0.768515 0.000201324
5831.71 0.050344 475425 547963 254222 -0.141999 0.768 0.000208356
5831.96 0.042709 404031 466211 215691 -0.143147 0.770791 0.000170874
5832.22 0.03564 337007 389008 180361 -0.143496 0.76864 0.000151426
5832.47 0.052116 493184 569673 264202 -0.14418 0.768349 0.00022723
5832.73 0.049235 465805 538053 249449 -0.14419 0.768703 0.000206222
5832.98 0.039288 371679 429777 199498 -0.145236 0.767462 0.000204596
5833.24 0.043336 409335 473341 219866 -0.145282 0.766798 0.000205329
5833.5 0.049726 469460 543404 252116 -0.14627 0.767964 0.000198214
5833.75 0.044062 416224 482054 223530 -0.146833 0.768511 0.000149055
5834.01 0.039222 370471 429222 199308 -0.147199 0.767123 0.000189061
5834.26 0.049654 468860 543528 252765 -0.147777 0.765621 0.00020061
5834.52 0.049546 467922 542833 252225 -0.1485 0.76648 0.000192451
5834.77 0.042936 404948 470018 218248 -0.149012 0.767139 0.000202611
5835.03 0.038391 362108 420560 195764 -0.149645 0.764677 0.000223826
5835.29 0.05214 491711 571531 265994 -0.150428 0.764845 0.000183139
5835.54 0.048179 454863 528499 245840 -0.150045 0.76536 0.000200181
5835.8 0.043679 411612 478786 223009 -0.151173 0.764042 0.000165297
5836.05 0.043954 414439 482070 225172 -0.151164 0.761225 0.000217295
5836.31 0.048084 453928 528462 246737 -0.152032 0.761648 0.000185159
5836.56 0.044477 419481 488799 227907 -0.152933 0.763014 0.000231378
5836.82 0.035547 335839 391420 182937 -0.153149 0.760639 0.000184721
5837.08 0.050146 472899 551410 257579 -0.153597 0.761152 0.000152337
5837.33 0.049227 464313 541751 252725 -0.154248 0.762505 0.000187482
5837.59 0.043196 407782 476048 222020 -0.154786 0.762751 0.000198762
5837.84 0.040631 383162 447331 209309 -0.154841 0.759487 0.000193239
5838.1 0.055427 521904 609830 284727 -0.155697 0.761649 0.000207054
5838.36 0.04332 407969 477063 222904 -0.156457 0.760907 0.000159411
5838.61 0.04111 387197 453056 211679 -0.157082 0.760945 0.000173137
5838.87 0.047746 450523 527015 246456 -0.15682 0.760046 0.000175458
5839.12 0.047766 450053 527085 246816 -0.157996 0.758719 0.000224548
5839.38 0.042433 399281 467978 218791 -0.158756 0.760304 0.000223031
5839.64 0.035041 329900 386736 180888 -0.158953 0.759864 0.000200167
5839.89 0.054931 517530 606802 284468 -0.159135 0.757582 0.000183666
5840.15 0.043905 412450 484375 227430 -0.160744 0.756017 0.000211058
5840.41 0.042226 397396 466834 218526 -0.16104 0.759069 0.00016366
5840.66 0.047864 449480 527880 247709 -0.160778 0.756614 0.000175867
5840.92 0.049272 462971 544176 255256 -0.161608 0.757006 0.000222611
5841.17 0.042604 400656 471140 221386 -0.162052 0.755248 0.000224768
5841.43 0.035814 336365 395666 186490 -0.162374 0.752193 0.000178475
5841.69 0.04901 460023 541794 254434 -0.163609 0.755844 0.000195756
5841.94 0.050376 473737 557924 261831 -0.16357 0.756523 0.000236559
5842.2 0.042187 396174 467078 219585 -0.164643 0.754757 0.000191949
5842.46 0.042438 397821 469334 221029 -0.165313 0.753021 0.000183606
5842.71 0.055327 519686 613096 288658 -0.165297 0.753279 0.000198313
5842.97 0.043162 405247 478119 225110 -0.165363 0.75327 0.000204928
5843.23 0.04056 380262 449307 211636 -0.166846 0.752839 0.000213145
5843.48 0.045664 428658 506603 238423 -0.167068 0.753681 0.000140048
5843.74 0.048292 452750 535526 252355 -0.167909 0.752413 0.000179011
5844 0.04148 388847 459766 216798 -0.167532 0.751752 0.000185275
5844.25 0.040582 380569 450608 211947 -0.16893 0.754262 0.000199813
5844.51 0.049721 465637 551378 260065 -0.169014 0.751489 0.000182654
5844.77 0.050157 470282 557173 262740 -0.169543 0.751711 0.00020851
5845.02 0.041229 385902 457465 216117 -0.170117 0.74988 0.000194465
5845.28 0.038107 356738 423254 199963 -0.170971 0.74984 0.000204753
5845.54 0.051759 484872 575339 271663 -0.171074 0.750397 0.000158891
5845.79 0.048744 456306 541841 256224 -0.171809 0.748921 0.000195159
5846.05 0.043391 406055 482478 227886 -0.172447 0.75009 0.000199593
5846.31 0.035628 333684 396702 187379 -0.172991 0.750052 0.000185909
5846.56 0.052845 494750 588001 278243 -0.172676 0.748234 0.000194153
5846.82 0.049169 460215 547535 259161 -0.173733 0.747977 0.000213068
5847.08 0.042433 397211 472879 223537 -0.174372 0.749263 0.000236796
5847.33 0.044346 414667 494286 233543 -0.175639 0.749748 0.000178552
5847.59 0.049818 465705 555297 262702 -0.175951 0.748483 0.000201959
5847.85 0.043678 408314 486864 231026 -0.175948 0.745455 0.000164184
5848.1 0.039375 368255 439172 208666 -0.176116 0.744156 0.00020107
5848.36 0.04884 456192 544647 258127 -0.177224 0.746686 0.000223717
5848.62 0.047856 447116 534268 253021 -0.17808 0.747425 0.000179028
5848.88 0.040989 382930 457330 217091 -0.177553 0.745089 0.000211652
5849.13 0.041709 389790 465819 221375 -0.178189 0.743939 0.000171989
5849.39 0.050808 474358 567574 269544 -0.179409 0.744639 0.000236247
5849.65 0.052357 489480 585706 278232 -0.179474 0.744363 0.000163535
5849.9 0.041657 388530 465096 221285 -0.179873 0.742792 0.000187999
5850.16 0.040855 380874 456345 217157 -0.18078 0.742629 0.000249573
5850.42 0.051546 480066 575296 273417 -0.180961 0.743887 0.000202177
5850.68 0.044303 412836 495018 235290 -0.181544 0.743775 0.000201169
5850.93 0.035566 331310 397734 189120 -0.182729 0.743402 0.000166106
5851.19 0.048316 450156 540540 257455 -0.182974 0.741724 0.000213397
5851.45 0.048295 449431 539679 256999 -0.182992 0.741902 0.000207048
5851.7 0.042884 398825 479451 228384 -0.184119 0.741613 0.000200697
5851.96 0.039787 369803 445121 212090 -0.185376 0.741335 0.00023268
5852.22 0.050404 469088 564200 269343 -0.184618 0.739423 0.000155713
5852.48 0.052126 484315 583211 278534 -0.185814 0.739009 0.000175606
5852.73 0.042637 395984 476878 227320 -0.185887 0.740902 0.000214785
5852.99 0.035663 331128 399020 190613 -0.186507 0.738766 0.000205478
5853.25 0.054389 504697 608551 290448 -0.187122 0.739656 0.000196276
5853.51 0.044811 415795 501536 239716 -0.187483 0.738221 0.000190108
5853.76 0.041274 383026 462289 220859 -0.188087 0.738666 0.000188086
5854.02 0.048457 449307 542741 258998 -0.188926 0.739812 0.00021601
5854.28 0.049069 455245 549960 263119 -0.18901 0.737239 0.000204405
5854.54 0.042048 389804 471420 225567 -0.190105 0.737132 0.000202782
5854.79 0.041951 388268 469814 224626 -0.190641 0.7379 0.000198443
5855.05 0.04808 444449 537972 257543 -0.190971 0.73662 0.000238647
5855.31 0.048007 443966 537393 257363 -0.190982 0.736242 0.000196077
5855.57 0.04132 381471 462014 221391 -0.19156 0.735665 0.000173107
5855.82 0.043715 403516 489108 234451 -0.192367 0.735337 0.000176058
5856.08 0.052218 482006 584759 280560 -0.193243 0.734412 0.000211735
5856.34 0.044505 410350 497864 239021 -0.193316 0.733776 0.000192625
5856.6 0.038768 355483 431994 207485 -0.194934 0.733353 0.000205479
5856.86 0.049529 454078 551445 264320 -0.194273 0.735382 0.000189505
5857.11 0.048005 438218 532780 256066 -0.195392 0.732673 0.00019408
5857.37 0.041201 374734 455975 219501 -0.196222 0.731081 0.000197602
5857.63 0.041895 380276 462784 222287 -0.196363 0.733291 0.000199971
5857.89 0.049674 449427 547090 262810 -0.19664 0.733182 0.000211498
5858.14 0.044332 399663 486727 234063 -0.197082 0.732113 0.000182763
5858.4 0.041742 375529 457600 220018 -0.19766 0.732286 0.000231807
5858.66 0.048472 435033 530384 255659 -0.198179 0.729757 0.000193208
5858.92 0.048089 430569 525162 253071 -0.198599 0.730037 0.000155697
5859.18 0.041308 369993 451544 217315 -0.199189 0.731325 0.000173073
5859.43 0.038342 344153 420197 202331 -0.199637 0.730819 0.000215152
5859.69 0.048937 438696 536352 258439 -0.200984 0.730131 0.000212111
5859.95 0.050581 453358 554349 266985 -0.201112 0.730602 0.00025382
5860.21 0.041723 375135 458683 220459 -0.201073 0.732648 0.000202717
5860.47 0.04056 364988 447045 215256 -0.202795 0.730831 0.000197376
5860.73 0.053978 486889 596272 287179 -0.202661 0.730591 0.000217839
5860.98 0.047128 425712 521799 251502 -0.203519 0.729832 0.000202137
5861.24 0.039848 361019 442591 213272 -0.203716 0.730078 0.000227265
5861.5 0.044355 403153 494860 238528 -0.204959 0.729788 0.000225856
5861.76 0.048128 437432 536981 259259 -0.205041 0.728135 0.000196714
5862.02 0.041497 377019 462921 223542 -0.205261 0.727957 0.000220285
5862.27 0.04056 369724 454268 219516 -0.205931 0.727262 0.000238155
5862.53 0.050605 462968 569362 275125 -0.206858 0.727291 0.000190194
5862.79 0.048816 447627 551011 266384 -0.207794 0.726816 0.000223532
5863.05 0.041603 382318 470441 227462 -0.207418 0.726687 0.000214608
5863.31 0.039666 365758 450030 217427 -0.207342 0.727451 0.00021886
5863.57 0.050409 466482 574812 278125 -0.208824 0.725972 0.000225229
5863.82 0.051017 473615 584002 282599 -0.20951 0.725875 0.000188022
5864.08 0.041557 387055 477214 230534 -0.209398 0.727567 0.000199062
5864.34 0.034778 324565 400209 193887 -0.209501 0.724711 0.000215802
5864.6 0.053543 500048 617117 298813 -0.210355 0.725241 0.00015608
5864.86 0.048641 456812 564202 273615 -0.21114 0.72369 0.000192763
5865.12 0.041029 386108 477068 231442 -0.211542 0.72333 0.00020214
5865.38 0.039343 370409 458132 222026 -0.21255 0.724363 0.00017829
5865.63 0.053941 508739 628973 305158 -0.212153 0.723259 0.000214389
5865.89 0.047442 448086 554305 268913 -0.21273 0.723327 0.000216607
