# # Once                                                         FEFF 9.6.4  
# # POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=25 Rmt= 1.265 Rnm= 1.346 K  shell
# # Pot 1 Z= 6 Rmt= 1.006 Rnm= 1.098
# # Pot 2 Z=31 Rmt= 1.481 Rnm= 1.501
# # Pot 3 Z=25 Rmt= 1.271 Rnm= 1.355
# # Gam_ch=1.193E+00 D-H exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.412E+01 kf=2.284E+00 Vint=-2.515E+01 Rs_int= 1.588
# # PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.900  Temp=  20.00  Debye_temp= 600.00  Global_sig2= 0.00500
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00969    100.00      1.00     2   1.9523
#           3       0.00969     13.86      1.00     2   1.9523
#           4       0.00701     73.04      1.00     2   2.6145
#           6       0.00701     21.82      1.00     2   2.6145
#           7       0.00684     52.71      1.00     2   2.7120
#           9       0.00684     17.83      1.00     2   2.7120
#          10       0.00712     65.69      2.00     2   2.9000
#          11       0.00712     25.13      4.00     2   2.9000
#          12       0.00871     18.71      2.00     3   3.2595
#          13       0.00871     13.35      2.00     3   3.2595
#          14       0.00871      9.62      2.00     3   3.2595
#          15       0.00871      6.08      2.00     3   3.2595
#          18       0.01339     18.18      2.00     3   3.4023
#          19       0.01339      6.71      2.00     3   3.4023
#          21       0.00848      6.14      2.00     3   3.4023
#          22       0.00848      8.84      2.00     3   3.4023
#          23       0.00848     17.64      2.00     3   3.4023
#          24       0.00848      6.45      2.00     3   3.4023
#          27       0.01116     23.14      1.00     2   3.4959
#          29       0.01116      5.14      1.00     2   3.4959
#          30       0.00718     29.32      1.00     2   3.9045
#          32       0.00718      4.27      1.00     2   3.9045
#          33       0.00718     83.43      2.00     3   3.9045
#          35       0.00718     14.63      2.00     3   3.9045
#          36       0.02375     10.43      1.00     4   3.9045
#          38       0.01363      5.55      1.00     4   3.9045
#          39       0.01363      6.14      1.00     4   3.9045
#          40       0.00718     60.51      1.00     4   3.9045
#          47       0.00718     10.74      1.00     4   3.9045
#          48       0.00695     22.13      1.00     2   3.9705
#          52       0.01041      5.26      2.00     3   4.0313
#          55       0.01041     12.28      2.00     3   4.0313
#          58       0.00731      6.95      2.00     3   4.0645
#          63       0.00693     12.51      1.00     2   4.1415
#          64       0.01262      9.97      2.00     3   4.1741
#          69       0.01262      6.85      2.00     3   4.1741
#          71       0.01021      5.08      2.00     3   4.1741
#          72       0.01021      7.83      2.00     3   4.1741
#          76       0.00715     15.26      1.00     2   4.2670
#          78       0.00739      7.85      8.00     3   4.3500
#          79       0.01098     14.55      1.00     2   4.5422
#          82       0.01098      7.67      1.00     2   4.5422
#          84       0.01098      5.59      1.00     2   4.5422
#          85       0.01304      4.55      2.00     4   4.5667
#          93       0.01072     11.30      2.00     3   4.6266
#          96       0.01081      8.47      2.00     4   4.6643
#          97       0.01079      5.84      2.00     3   4.6972
#         100       0.01079     10.66      2.00     3   4.6972
#         104       0.01138     16.60      2.00     3   4.6972
#         105       0.01138     22.40      2.00     3   4.6972
#         106       0.01138      4.21      2.00     3   4.6972
#         108       0.01138      4.23      2.00     3   4.6972
#         110       0.01079      5.79      2.00     3   4.6972
#         111       0.01079      4.93      2.00     3   4.6972
#         112       0.01079     10.91      2.00     3   4.6972
#         115       0.00735      9.04      2.00     4   4.7095
#         117       0.00735      4.84      2.00     4   4.7095
#         118       0.00735      6.99      2.00     4   4.7095
#         119       0.00735      6.18      2.00     4   4.7095
#         127       0.01081      6.08      2.00     4   4.8523
#         136       0.01081      7.87      2.00     4   4.8523
#         141       0.02663      6.28      1.00     4   4.8523
#         143       0.02663      5.72      1.00     4   4.8523
#         147       0.01315     11.24      1.00     4   4.8523
#         148       0.01315     10.53      1.00     4   4.8523
#         150       0.01081      7.27      2.00     4   4.8523
#         152       0.01081     10.18      2.00     4   4.8523
#         169       0.00711     20.11      1.00     2   4.8637
#         172       0.00711     11.86      1.00     2   4.8637
#         174       0.00711      5.74      1.00     2   4.8637
#         175       0.00688     15.27      1.00     2   4.9168
#         178       0.00688      9.16      1.00     2   4.9168
#         180       0.00688      4.58      1.00     2   4.9168
#         182       0.00710     32.40      4.00     2   5.0229
#         183       0.00688     16.07      1.00     2   5.0559
#         184       0.00688     20.18      2.00     2   5.0559
#         186       0.00688      4.51      2.00     2   5.0559
#         187       0.00799      9.16      2.00     3   5.1559
#         189       0.00799      4.37      2.00     3   5.1559
#         194       0.00799      9.81      2.00     3   5.1559
#         195       0.00799      6.62      2.00     3   5.1559
#         199       0.00711     20.08      1.00     2   5.1592
#         200       0.00711     25.38      2.00     2   5.1592
#         202       0.00711      5.81      2.00     2   5.1592
#         206       0.00721      5.78      2.00     3   5.1891
#         209       0.00721      6.42      2.00     3   5.1891
#         211       0.00721      4.64      2.00     3   5.1891
#         218       0.00721      5.32      2.00     3   5.1891
#         221       0.00693      5.09      2.00     3   5.1912
#         222       0.00693      5.35      2.00     3   5.1912
#         226       0.00693      8.83      2.00     3   5.1912
#         227       0.00693      8.44      2.00     3   5.1912
#         228       0.00693      5.48      2.00     3   5.1912
#         229       0.00693      5.18      2.00     3   5.1912
#         233       0.01007      4.65      2.00     4   5.1995
#         234       0.01007      5.29      2.00     4   5.1995
#         240       0.01007      7.12      2.00     4   5.1995
#         241       0.01007      9.33      2.00     4   5.1995
#         245       0.01303      4.34      1.00     4   5.2289
#         249       0.01432      5.95      2.00     3   5.2356
#         251       0.00776      7.16      2.00     3   5.2356
#         254       0.00776      4.52      2.00     3   5.2356
#         263       0.00758      6.81      2.00     3   5.2822
#         265       0.00758      5.39      2.00     3   5.2822
#         294       0.01129      5.44      2.00     5   5.3545
#         299       0.01129     12.05      2.00     5   5.3545
#         300       0.01129     11.36      2.00     5   5.3545
#         305       0.00723      7.00      8.00     3   5.4115
#         307       0.00723      9.05      8.00     3   5.4115
#         309       0.00723      5.81      8.00     3   5.4115
#         331       0.01099      9.93      1.00     2   5.5305
#         332       0.01099      6.08      1.00     2   5.5305
#         345       0.01044      4.90      2.00     3   5.6756
#         346       0.00715     16.06      2.00     2   5.8000
#         347       0.00715      7.61      4.00     2   5.8000
#         349       0.00715      7.65      2.00     3   5.8000
#         350       0.00715     40.97      4.00     3   5.8000
#         351       0.00715     20.71      8.00     3   5.8000
#         352       0.00715      4.46      4.00     4   5.8000
#         353       0.00715      8.59      2.00     4   5.8000
#         359       0.00715     29.87      2.00     4   5.8000
#         362       0.00715     15.26      4.00     4   5.8000
#         364       0.01406      4.44      2.00     4   5.8568
#         370       0.01406      6.03      2.00     5   5.8568
#         371       0.01406      6.66      2.00     5   5.8568
#         374       0.01406      7.25      2.00     5   5.8568
#         380       0.01406      9.28      2.00     6   5.8568
#         383       0.01406      5.64      1.00     6   5.8568
#         389       0.01052      4.95      2.00     3   5.8749
#         391       0.01052      4.12      2.00     3   5.8749
#   130/ 166 paths used
#  xsedge+50, used to normalize mu           3.5307E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    6545.567    -14.113   0.050  4.23551E-01  3.28064E-01  1.60452E-01
    6545.595    -14.084   0.100  4.24294E-01  3.34450E-01  1.50768E-01
    6545.643    -14.036   0.150  4.37499E-01  3.53118E-01  1.41044E-01
    6545.709    -13.970   0.200  4.50697E-01  3.71786E-01  1.31385E-01
    6545.795    -13.884   0.250  4.80330E-01  3.99505E-01  1.33709E-01
    6545.900    -13.779   0.300  5.09956E-01  4.27224E-01  1.35990E-01
    6546.024    -13.655   0.350  5.51465E-01  4.56532E-01  1.54688E-01
    6546.167    -13.513   0.400  5.92339E-01  4.85840E-01  1.72038E-01
    6546.329    -13.351   0.450  6.38733E-01  5.11009E-01  2.04115E-01
    6546.510    -13.170   0.500  6.82871E-01  5.36178E-01  2.31946E-01
    6546.710    -12.970   0.550  7.28029E-01  5.56572E-01  2.67733E-01
    6546.929    -12.751   0.600  7.68370E-01  5.76965E-01  2.95213E-01
    6547.167    -12.512   0.650  8.12973E-01  5.94087E-01  3.32945E-01
    6547.424    -12.255   0.700  8.46767E-01  6.11208E-01  3.53433E-01
    6547.700    -11.979   0.750  8.73038E-01  6.26453E-01  3.64494E-01
    6547.995    -11.684   0.800  8.85154E-01  6.41697E-01  3.54614E-01
    6548.310    -11.369   0.850  8.84870E-01  6.55917E-01  3.28327E-01
    6548.643    -11.036   0.900  8.71804E-01  6.70136E-01  2.84793E-01
    6548.996    -10.684   0.950  8.48625E-01  6.83788E-01  2.29097E-01
    6549.367    -10.312   1.000  8.15628E-01  6.97440E-01  1.61704E-01
    6549.758     -9.922   1.050  7.75060E-01  7.10708E-01  8.66513E-02
    6550.167     -9.512   1.100  7.28732E-01  7.23977E-01  6.30284E-03
    6550.596     -9.083   1.150  6.77894E-01  7.36906E-01 -7.70038E-02
    6551.043     -8.636   1.200  6.25875E-01  7.49835E-01 -1.59270E-01
    6551.510     -8.169   1.250  5.72919E-01  7.62389E-01 -2.39767E-01
    6551.996     -7.683   1.300  5.23374E-01  7.74943E-01 -3.13618E-01
    6552.501     -7.178   1.350  4.76607E-01  7.87021E-01 -3.81421E-01
    6553.025     -6.655   1.400  4.37379E-01  7.99100E-01 -4.38172E-01
    6553.568     -6.112   1.450  4.04568E-01  8.10602E-01 -4.85227E-01
    6554.130     -5.550   1.500  3.82438E-01  8.22105E-01 -5.18436E-01
    6554.711     -4.969   1.550  3.69794E-01  8.32912E-01 -5.39307E-01
    6555.311     -4.369   1.600  3.69555E-01  8.43719E-01 -5.45398E-01
    6555.930     -3.749   1.650  3.80695E-01  8.53711E-01 -5.37961E-01
    6556.568     -3.111   1.700  4.04403E-01  8.63704E-01 -5.16555E-01
    6557.225     -2.454   1.750  4.40052E-01  8.72785E-01 -4.81818E-01
    6557.901     -1.778   1.800  4.86953E-01  8.81866E-01 -4.35363E-01
    6558.597     -1.082   1.850  5.44767E-01  8.89948E-01 -3.77233E-01
    6559.311     -0.368   1.900  6.11302E-01  8.98030E-01 -3.10655E-01
    6560.045      0.365   1.950  6.86111E-01  9.05010E-01 -2.35431E-01
    6560.797      1.118   2.000  7.65918E-01  9.11990E-01 -1.55964E-01
    6561.569      1.889   2.050  8.50054E-01  9.17359E-01 -7.14828E-02
    6562.359      2.680   2.100  9.33922E-01  9.22729E-01  1.18250E-02
    6563.169      3.490   2.150  1.01442E+00  9.28098E-01  9.07204E-02
    6563.997      4.318   2.200  1.08847E+00  9.33468E-01  1.62046E-01
    6564.845      5.166   2.250  1.15186E+00  9.36457E-01  2.24618E-01
    6565.712      6.033   2.300  1.20116E+00  9.39446E-01  2.72206E-01
    6566.598      6.918   2.350  1.23376E+00  9.42435E-01  3.02241E-01
    6567.503      7.823   2.400  1.24808E+00  9.45424E-01  3.13203E-01
    6568.427      8.747   2.450  1.23877E+00  9.45467E-01  3.03808E-01
    6569.369      9.690   2.500  1.21202E+00  9.45511E-01  2.76323E-01
    6570.332     10.652   2.550  1.17073E+00  9.45555E-01  2.33690E-01
    6571.313     11.633   2.600  1.11919E+00  9.45599E-01  1.80321E-01
    6572.313     12.633   2.650  1.06905E+00  9.48852E-01  1.24606E-01
    6573.332     13.653   2.700  1.01723E+00  9.52105E-01  6.73758E-02
    6574.370     14.691   2.750  9.69238E-01  9.55358E-01  1.43299E-02
    6575.427     15.748   2.800  9.30233E-01  9.58611E-01 -2.92389E-02
    6576.504     16.824   2.850  9.04373E-01  9.62355E-01 -5.95234E-02
    6577.599     17.920   2.900  8.98801E-01  9.66099E-01 -6.88359E-02
    6578.713     19.034   2.950  9.12512E-01  9.69842E-01 -5.84284E-02
    6579.847     20.168   3.000  9.41540E-01  9.73586E-01 -3.25421E-02
    6580.999     21.320   3.050  9.80096E-01  9.75481E-01  4.67716E-03
    6582.171     22.492   3.100  1.01948E+00  9.77376E-01  4.25800E-02
    6583.362     23.682   3.150  1.05205E+00  9.79272E-01  7.34574E-02
    6584.571     24.892   3.200  1.07275E+00  9.81167E-01  9.22511E-02
    6585.800     26.121   3.250  1.07897E+00  9.82115E-01  9.74527E-02
    6587.048     27.369   3.300  1.07242E+00  9.83063E-01  8.98044E-02
    6588.315     28.635   3.350  1.05789E+00  9.84010E-01  7.41672E-02
    6589.601     29.921   3.400  1.04158E+00  9.84958E-01  5.67712E-02
    6590.905     31.226   3.450  1.02783E+00  9.85143E-01  4.27764E-02
    6592.229     32.550   3.500  1.02156E+00  9.85327E-01  3.62814E-02
    6593.572     33.893   3.550  1.02367E+00  9.85512E-01  3.81815E-02
    6594.934     35.255   3.600  1.03155E+00  9.85697E-01  4.58583E-02
    6596.316     36.636   3.650  1.03990E+00  9.85504E-01  5.43903E-02
    6597.716     38.037   3.700  1.04290E+00  9.85311E-01  5.75776E-02
    6599.135     39.456   3.750  1.03496E+00  9.85118E-01  4.98332E-02
    6600.573     40.894   3.800  1.01293E+00  9.84925E-01  2.79919E-02
    6602.031     42.351   3.850  9.77962E-01  9.84573E-01 -6.60882E-03
    6603.507     43.828   3.900  9.32991E-01  9.84220E-01 -5.12147E-02
    6605.002     45.323   3.950  8.84146E-01  9.83867E-01 -9.96969E-02
    6606.517     46.838   4.000  8.39031E-01  9.83514E-01 -1.44453E-01
    6608.050     48.371   4.050  8.05741E-01  9.83171E-01 -1.77393E-01
    6609.603     49.924   4.100  7.87770E-01  9.82828E-01 -1.95017E-01
    6611.175     51.495   4.150  7.87415E-01  9.82485E-01 -1.95028E-01
    6612.765     53.086   4.200  8.04235E-01  9.82142E-01 -1.77870E-01
    6614.375     54.696   4.250  8.35198E-01  9.81961E-01 -1.46730E-01
    6616.004     56.324   4.300  8.75473E-01  9.81779E-01 -1.06282E-01
    6617.652     57.972   4.350  9.20349E-01  9.81598E-01 -6.12341E-02
    6619.318     59.639   4.400  9.65362E-01  9.81416E-01 -1.60504E-02
    6621.004     61.325   4.450  1.00632E+00  9.81290E-01  2.50180E-02
    6622.709     63.030   4.500  1.04069E+00  9.81164E-01  5.94988E-02
    6624.433     64.754   4.550  1.06666E+00  9.81038E-01  8.55622E-02
    6626.176     66.497   4.600  1.08313E+00  9.80911E-01  1.02136E-01
    6627.938     68.259   4.650  1.08930E+00  9.80885E-01  1.08317E-01
    6629.720     70.040   4.700  1.08598E+00  9.80859E-01  1.05027E-01
