# # Once                                                         FEFF 9.6.4  
# # POT  SCF 100  3.1000   0, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=60 Rmt= 1.718 Rnm= 1.742 L3 shell
# # Pot 1 Z=58 Rmt= 1.769 Rnm= 1.800
# # Pot 2 Z=60 Rmt= 1.768 Rnm= 1.801
# # Pot 3 Z=26 Rmt= 1.410 Rnm= 1.446
# # Pot 4 Z= 5 Rmt= 1.068 Rnm= 1.160
# # Gam_ch=3.500E+00 H-L exch Vi= 1.000E+00 Vr= 0.000E+00
# # Mu=-1.666E+01 kf=1.995E+00 Vint=-2.555E+01 Rs_int= 1.818
# FMS rfms= 5.1000
# # PATH  Rmax= 1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           7.3164E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    6195.755    -31.296  -1.960  9.96658E-02  1.04951E-01 -5.28491E-03
    6197.771    -29.280  -1.820  1.17870E-01  1.24496E-01 -6.62567E-03
    6199.638    -27.413  -1.680  1.40989E-01  1.49638E-01 -8.64930E-03
    6201.356    -25.696  -1.540  1.70643E-01  1.82413E-01 -1.17700E-02
    6202.924    -24.128  -1.400  2.08994E-01  2.25652E-01 -1.66586E-02
    6204.343    -22.709  -1.260  2.58835E-01  2.83200E-01 -2.43647E-02
    6204.892    -22.160  -1.201  2.83861E-01  3.12628E-01 -2.87665E-02
    6206.267    -20.785  -1.041  3.68213E-01  4.14061E-01 -4.58480E-02
    6207.642    -19.410  -0.850  5.02264E-01  5.80183E-01 -7.79198E-02
    6209.017    -18.035  -0.601  7.26019E-01  8.58473E-01 -1.32454E-01
    6210.392    -16.660   0.000  1.09578E+00  1.26810E+00 -1.72321E-01
    6211.767    -15.285   0.601  1.55975E+00  1.64835E+00 -8.85978E-02
    6213.142    -13.910   0.850  1.92126E+00  1.85597E+00  6.52924E-02
    6214.517    -12.535   1.041  2.02915E+00  1.88163E+00  1.47525E-01
    6215.892    -11.160   1.201  1.95233E+00  1.80016E+00  1.52170E-01
    6217.267     -9.785   1.343  1.81876E+00  1.67857E+00  1.40191E-01
    6218.642     -8.410   1.472  1.68976E+00  1.55468E+00  1.35082E-01
    6220.017     -7.035   1.589  1.55227E+00  1.44405E+00  1.08221E-01
    6221.392     -5.660   1.699  1.39197E+00  1.35125E+00  4.07193E-02
    6222.767     -4.285   1.802  1.23690E+00  1.27580E+00 -3.89018E-02
    6224.142     -2.910   1.900  1.12178E+00  1.21577E+00 -9.39853E-02
    6225.517     -1.535   1.992  1.06173E+00  1.17289E+00 -1.11156E-01
    6226.892     -0.160   2.081  1.05413E+00  1.14996E+00 -9.58291E-02
    6228.267      1.215   2.166  1.06959E+00  1.13176E+00 -6.21710E-02
    6229.642      2.590   2.248  1.08269E+00  1.11060E+00 -2.79042E-02
    6231.017      3.965   2.327  1.08167E+00  1.08705E+00 -5.37723E-03
    6232.392      5.340   2.403  1.05639E+00  1.05565E+00  7.43319E-04
    6233.767      6.715   2.477  1.02020E+00  1.02438E+00 -4.18002E-03
    6235.142      8.090   2.549  9.95613E-01  1.00434E+00 -8.72908E-03
    6235.949      8.898   2.590  9.84600E-01  9.94611E-01 -1.00106E-02
    6237.350     10.298   2.660  9.69668E-01  9.79610E-01 -9.94196E-03
    6238.787     11.735   2.730  9.59896E-01  9.67874E-01 -7.97793E-03
    6240.262     13.210   2.800  9.56089E-01  9.60852E-01 -4.76298E-03
    6241.774     14.723   2.870  9.57363E-01  9.58204E-01 -8.41028E-04
    6243.324     16.272   2.940  9.60022E-01  9.56526E-01  3.49541E-03
    6244.910     17.859   3.010  9.63769E-01  9.55333E-01  8.43553E-03
    6246.535     19.483   3.080  9.69729E-01  9.55441E-01  1.42872E-02
    6248.196     21.145   3.150  9.77447E-01  9.56503E-01  2.09436E-02
    6249.895     22.844   3.220  9.88670E-01  9.60668E-01  2.80021E-02
    6251.631     24.580   3.290  1.00009E+00  9.65656E-01  3.44308E-02
    6253.405     26.353   3.360  1.00911E+00  9.70537E-01  3.85775E-02
    6255.216     28.164   3.430  1.01414E+00  9.75261E-01  3.88813E-02
    6257.064     30.012   3.500  1.01436E+00  9.79979E-01  3.43831E-02
    6258.949     31.898   3.570  1.00993E+00  9.84452E-01  2.54820E-02
    6260.872     33.821   3.640  1.00255E+00  9.89431E-01  1.31182E-02
    6262.833     35.781   3.710  9.92882E-01  9.93956E-01 -1.07328E-03
    6264.830     37.779   3.780  9.82419E-01  9.97558E-01 -1.51384E-02
    6266.865     39.814   3.850  9.73081E-01  1.00031E+00 -2.72261E-02
    6268.937     41.886   3.920  9.66471E-01  1.00208E+00 -3.56078E-02
    6271.047     43.995   3.990  9.63797E-01  1.00287E+00 -3.90733E-02
