# # Once                                                         FEFF 9.6.4  
# # POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=25 Rmt= 1.265 Rnm= 1.346 K  shell
# # Pot 1 Z= 6 Rmt= 1.006 Rnm= 1.098
# # Pot 2 Z=31 Rmt= 1.481 Rnm= 1.501
# # Pot 3 Z=25 Rmt= 1.271 Rnm= 1.355
# # Gam_ch=1.193E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.412E+01 kf=2.284E+00 Vint=-2.515E+01 Rs_int= 1.588
# # PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.900  Temp=  20.00  Debye_temp= 600.00  Global_sig2= 0.00500
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00969    100.00      1.00     2   1.9523
#           5       0.00701     37.81      1.00     2   2.6145
#           6       0.00701     17.33      1.00     2   2.6145
#           7       0.00684     36.23      1.00     2   2.7120
#          10       0.00712     55.89      2.00     2   2.9000
#          11       0.00712      4.24      2.00     2   2.9000
#          12       0.00712     27.77      2.00     2   2.9000
#          13       0.00871     17.99      2.00     3   3.2595
#          14       0.00871     14.18      2.00     3   3.2595
#          15       0.00871      6.34      2.00     3   3.2595
#          16       0.00871      7.72      2.00     3   3.2595
#          19       0.01339      8.87      2.00     3   3.4023
#          20       0.01339      6.61      2.00     3   3.4023
#          22       0.00848     19.36      2.00     3   3.4023
#          23       0.00848     13.69      2.00     3   3.4023
#          24       0.00848      5.66      2.00     3   3.4023
#          25       0.00848      7.67      2.00     3   3.4023
#          28       0.01116     13.53      1.00     2   3.4959
#          30       0.01116      8.99      1.00     2   3.4959
#          31       0.00718     21.20      1.00     2   3.9045
#          34       0.00718     63.75      2.00     3   3.9045
#          37       0.02375     12.86      1.00     4   3.9045
#          38       0.01363      7.38      1.00     4   3.9045
#          39       0.00718     49.17      1.00     4   3.9045
#          40       0.01363      6.68      1.00     4   3.9045
#          49       0.00695     10.00      1.00     2   3.9705
#          52       0.01041      4.48      2.00     3   4.0313
#          56       0.01041      8.58      2.00     3   4.0313
#          58       0.00693      4.63      1.00     2   4.1415
#          59       0.01262      7.25      2.00     3   4.1741
#          64       0.01262      4.03      2.00     3   4.1741
#          67       0.01021      6.33      2.00     3   4.1741
#          68       0.01021      5.32      2.00     3   4.1741
#          71       0.00715      5.69      1.00     2   4.2670
#          73       0.00739      5.84      4.00     3   4.3500
#          75       0.01098     11.52      1.00     2   4.5422
#          76       0.01098      8.36      1.00     2   4.5422
#          80       0.01098      4.63      1.00     2   4.5422
#          89       0.01072      8.41      2.00     3   4.6266
#          92       0.01081      6.56      2.00     4   4.6643
#          93       0.01079      7.67      2.00     3   4.6972
#          96       0.01079     10.12      2.00     3   4.6972
#          99       0.01138     20.06      2.00     3   4.6972
#         100       0.01138     17.17      2.00     3   4.6972
#         105       0.01079      4.38      2.00     3   4.6972
#         106       0.01079     10.58      2.00     3   4.6972
#         108       0.01079      7.84      2.00     3   4.6972
#         111       0.00735      6.51      2.00     4   4.7095
#         112       0.00735      6.05      2.00     4   4.7095
#         113       0.00735      5.54      2.00     4   4.7095
#         114       0.00735      5.68      2.00     4   4.7095
#         123       0.01081      7.51      2.00     4   4.8523
#         131       0.01081      8.53      2.00     4   4.8523
#         136       0.02663      6.09      1.00     4   4.8523
#         138       0.02663      5.74      1.00     4   4.8523
#         139       0.01081     10.71      2.00     4   4.8523
#         140       0.01315     10.40      1.00     4   4.8523
#         141       0.01315     10.67      1.00     4   4.8523
#         143       0.01081      9.18      2.00     4   4.8523
#         165       0.00711     10.44      1.00     2   4.8637
#         167       0.00711      5.34      1.00     2   4.8637
#         171       0.00688      8.68      1.00     2   4.9168
#         172       0.00688      6.61      1.00     2   4.9168
#         177       0.00710     14.40      2.00     2   5.0229
#         179       0.00710      7.53      2.00     2   5.0230
#         180       0.00688      7.10      1.00     2   5.0559
#         182       0.00688      5.35      1.00     2   5.0559
#         186       0.00799      8.19      2.00     3   5.1559
#         187       0.00799      5.40      2.00     3   5.1559
#         192       0.00799      6.99      2.00     3   5.1559
#         198       0.00711      9.20      1.00     2   5.1592
#         200       0.00711      6.94      1.00     2   5.1592
#         211       0.00721      4.82      2.00     3   5.1891
#         217       0.00721      4.86      2.00     3   5.1891
#         225       0.00693      4.11      2.00     3   5.1912
#         231       0.00693      4.55      2.00     3   5.1912
#         238       0.01432      7.41      2.00     3   5.2356
#         240       0.00776      7.92      2.00     3   5.2356
#         243       0.00776      5.36      2.00     3   5.2356
#         246       0.00758      4.59      2.00     3   5.2822
#         276       0.01129     12.82      2.00     5   5.3545
#         277       0.01129     13.25      2.00     5   5.3545
#         286       0.00723      5.86      4.00     3   5.4115
#         290       0.00723      4.94      4.00     3   5.4115
#         296       0.00996      4.13      1.00     4   5.4482
#         312       0.01099      4.20      1.00     2   5.5305
#         321       0.00715      9.78      2.00     2   5.8000
#         323       0.00715      5.15      2.00     2   5.8000
#         326       0.00715      5.25      2.00     3   5.8000
#         327       0.00715     23.54      4.00     3   5.8000
#         329       0.00715     12.67      4.00     3   5.8000
#         332       0.00715      5.02      2.00     4   5.8000
#         336       0.00715     16.65      2.00     4   5.8000
#         338       0.00715      9.02      2.00     4   5.8000
#         339       0.01406      4.86      2.00     4   5.8568
#         345       0.01406      7.15      2.00     5   5.8568
#         346       0.01406      7.93      2.00     5   5.8568
#         347       0.01406      8.63      2.00     5   5.8568
#         355       0.01406     11.93      2.00     6   5.8568
#         356       0.01406      7.30      1.00     6   5.8568
#   100/ 142 paths used
#  xsedge+50, used to normalize mu           3.5307E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    6545.567    -14.113   0.050  5.93991E-01  3.28059E-01  4.46861E-01
    6545.595    -14.084   0.100  6.06873E-01  3.34451E-01  4.57154E-01
    6545.643    -14.036   0.150  6.42626E-01  3.53117E-01  4.83918E-01
    6545.709    -13.970   0.200  6.75729E-01  3.71785E-01  5.06059E-01
    6545.795    -13.884   0.250  7.21031E-01  3.99496E-01  5.31911E-01
    6545.900    -13.779   0.300  7.59790E-01  4.27207E-01  5.46678E-01
    6546.024    -13.655   0.350  7.94460E-01  4.56522E-01  5.50649E-01
    6546.167    -13.513   0.400  8.18853E-01  4.85836E-01  5.37950E-01
    6546.329    -13.351   0.450  8.27078E-01  5.10998E-01  5.05124E-01
    6546.510    -13.170   0.500  8.23453E-01  5.36161E-01  4.54257E-01
    6546.710    -12.970   0.550  8.01872E-01  5.56562E-01  3.83057E-01
    6546.929    -12.751   0.600  7.70128E-01  5.76962E-01  2.97930E-01
    6547.167    -12.512   0.650  7.24920E-01  5.94084E-01  1.99014E-01
    6547.424    -12.255   0.700  6.74053E-01  6.11205E-01  9.42973E-02
    6547.700    -11.979   0.750  6.16410E-01  6.26450E-01 -1.48402E-02
    6547.995    -11.684   0.800  5.59043E-01  6.41694E-01 -1.20387E-01
    6548.310    -11.369   0.850  5.01389E-01  6.55913E-01 -2.21593E-01
    6548.643    -11.036   0.900  4.49815E-01  6.70132E-01 -3.11129E-01
    6548.996    -10.684   0.950  4.03137E-01  6.83775E-01 -3.90042E-01
    6549.367    -10.312   1.000  3.66969E-01  6.97419E-01 -4.52117E-01
    6549.758     -9.922   1.050  3.39284E-01  7.10688E-01 -5.00107E-01
    6550.167     -9.512   1.100  3.24439E-01  7.23956E-01 -5.29582E-01
    6550.596     -9.083   1.150  3.19852E-01  7.36893E-01 -5.44189E-01
    6551.043     -8.636   1.200  3.28145E-01  7.49830E-01 -5.41799E-01
    6551.510     -8.169   1.250  3.46817E-01  7.62377E-01 -5.25873E-01
    6551.996     -7.683   1.300  3.76488E-01  7.74924E-01 -4.96707E-01
    6552.501     -7.178   1.350  4.15262E-01  7.87010E-01 -4.56784E-01
    6553.025     -6.655   1.400  4.62066E-01  7.99096E-01 -4.08264E-01
    6553.568     -6.112   1.450  5.15856E-01  8.10600E-01 -3.52230E-01
    6554.130     -5.550   1.500  5.74470E-01  8.22103E-01 -2.91998E-01
    6554.711     -4.969   1.550  6.37562E-01  8.32911E-01 -2.27486E-01
    6555.311     -4.369   1.600  7.02584E-01  8.43718E-01 -1.62337E-01
    6555.930     -3.749   1.650  7.69319E-01  8.53711E-01 -9.59783E-02
    6556.568     -3.111   1.700  8.35281E-01  8.63703E-01 -3.19647E-02
    6557.225     -2.454   1.750  8.99547E-01  8.72784E-01  2.97984E-02
    6557.901     -1.778   1.800  9.59818E-01  8.81865E-01  8.59377E-02
    6558.597     -1.082   1.850  1.01419E+00  8.89947E-01  1.35775E-01
    6559.311     -0.368   1.900  1.06061E+00  8.98029E-01  1.76151E-01
    6560.045      0.365   1.950  1.09645E+00  9.05008E-01  2.05897E-01
    6560.797      1.118   2.000  1.12053E+00  9.11987E-01  2.22670E-01
    6561.569      1.889   2.050  1.12992E+00  9.17356E-01  2.25759E-01
    6562.359      2.680   2.100  1.12631E+00  9.22726E-01  2.15077E-01
    6563.169      3.490   2.150  1.11096E+00  9.28096E-01  1.92172E-01
    6563.997      4.318   2.200  1.08635E+00  9.33465E-01  1.59834E-01
    6564.845      5.166   2.250  1.05454E+00  9.36450E-01  1.23137E-01
    6565.712      6.033   2.300  1.02088E+00  9.39434E-01  8.47113E-02
    6566.598      6.918   2.350  9.89635E-01  9.42418E-01  4.89859E-02
    6567.503      7.823   2.400  9.64644E-01  9.45403E-01  1.99111E-02
    6568.427      8.747   2.450  9.45615E-01  9.45451E-01  1.70073E-04
    6569.369      9.690   2.500  9.38523E-01  9.45498E-01 -7.23230E-03
    6570.332     10.652   2.550  9.42029E-01  9.45546E-01 -3.65049E-03
    6571.313     11.633   2.600  9.53103E-01  9.45594E-01  7.80039E-03
    6572.313     12.633   2.650  9.73030E-01  9.48842E-01  2.50745E-02
    6573.332     13.653   2.700  9.91170E-01  9.52090E-01  4.04305E-02
    6574.370     14.691   2.750  1.00485E+00  9.55338E-01  5.11166E-02
    6575.427     15.748   2.800  1.01335E+00  9.58586E-01  5.64289E-02
    6576.504     16.824   2.850  1.02026E+00  9.62329E-01  5.94693E-02
    6577.599     17.920   2.900  1.02387E+00  9.66072E-01  5.91225E-02
    6578.713     19.034   2.950  1.02486E+00  9.69815E-01  5.61018E-02
    6579.847     20.168   3.000  1.02411E+00  9.73559E-01  5.13368E-02
    6580.999     21.320   3.050  1.02094E+00  9.75454E-01  4.60966E-02
    6582.171     22.492   3.100  1.01709E+00  9.77350E-01  4.01876E-02
    6583.362     23.682   3.150  1.01288E+00  9.79246E-01  3.39494E-02
    6584.571     24.892   3.200  1.00834E+00  9.81141E-01  2.73963E-02
    6585.800     26.121   3.250  1.00277E+00  9.82094E-01  2.08073E-02
    6587.048     27.369   3.300  9.95937E-01  9.83048E-01  1.29539E-02
    6588.315     28.635   3.350  9.87411E-01  9.84001E-01  3.42372E-03
    6589.601     29.921   3.400  9.77000E-01  9.84954E-01 -7.97539E-03
    6590.905     31.226   3.450  9.64444E-01  9.85133E-01 -2.07311E-02
    6592.229     32.550   3.500  9.50290E-01  9.85313E-01 -3.50710E-02
    6593.572     33.893   3.550  9.35273E-01  9.85493E-01 -5.02550E-02
    6594.934     35.255   3.600  9.20653E-01  9.85672E-01 -6.50222E-02
    6596.316     36.636   3.650  9.07658E-01  9.85485E-01 -7.78223E-02
    6597.716     38.037   3.700  8.97693E-01  9.85297E-01 -8.75908E-02
    6599.135     39.456   3.750  8.91807E-01  9.85109E-01 -9.32803E-02
    6600.573     40.894   3.800  8.90736E-01  9.84921E-01 -9.41542E-02
    6602.031     42.351   3.850  8.94742E-01  9.84563E-01 -8.97940E-02
    6603.507     43.828   3.900  9.03433E-01  9.84205E-01 -8.07501E-02
    6605.002     45.323   3.950  9.16092E-01  9.83847E-01 -6.77387E-02
    6606.517     46.838   4.000  9.31726E-01  9.83489E-01 -5.17510E-02
    6608.050     48.371   4.050  9.49192E-01  9.83146E-01 -3.39463E-02
    6609.603     49.924   4.100  9.67169E-01  9.82803E-01 -1.56304E-02
    6611.175     51.495   4.150  9.84624E-01  9.82459E-01  2.16398E-03
    6612.765     53.086   4.200  1.00067E+00  9.82116E-01  1.85446E-02
    6614.375     54.696   4.250  1.01461E+00  9.81941E-01  3.26643E-02
    6616.004     56.324   4.300  1.02574E+00  9.81765E-01  4.39659E-02
    6617.652     57.972   4.350  1.03359E+00  9.81590E-01  5.19921E-02
    6619.318     59.639   4.400  1.03786E+00  9.81414E-01  5.64280E-02
    6621.004     61.325   4.450  1.03819E+00  9.81288E-01  5.68822E-02
    6622.709     63.030   4.500  1.03484E+00  9.81161E-01  5.36524E-02
    6624.433     64.754   4.550  1.02824E+00  9.81035E-01  4.71703E-02
    6626.176     66.497   4.600  1.01911E+00  9.80908E-01  3.81704E-02
    6627.938     68.259   4.650  1.00854E+00  9.80877E-01  2.76398E-02
    6629.720     70.040   4.700  9.97723E-01  9.80845E-01  1.68622E-02
    6631.520     71.841   4.750  9.87842E-01  9.80814E-01  7.02097E-03
    6633.339     73.660   4.800  9.79880E-01  9.80783E-01 -9.01605E-04
    6635.177     75.498   4.850  9.74741E-01  9.80814E-01 -6.06745E-03
    6637.035     77.356   4.900  9.72353E-01  9.80846E-01 -8.48391E-03
    6638.911     79.232   4.950  9.72351E-01  9.80877E-01 -8.51760E-03
    6640.807     81.127   5.000  9.74007E-01  9.80909E-01 -6.89481E-03
    6642.721     83.042   5.050  9.76534E-01  9.80944E-01 -4.40578E-03
    6644.655     84.976   5.100  9.78874E-01  9.80978E-01 -2.10233E-03
    6646.607     86.928   5.150  9.80484E-01  9.81013E-01 -5.28683E-04
    6648.579     88.900   5.200  9.81247E-01  9.81047E-01  1.99557E-04
